date,census_tr,non_payment,illegal_use,eviction,datetime,time,Category,year,month,DayOfWeek
2004-08-04,157.0,0,0,1,2004-08-04,<built-in method time of Timestamp object at 0x108d01a20>,EVICTION,2004,8,NULL
2004-08-04,354.0,0,0,1,2004-08-04,<built-in method time of Timestamp object at 0x108d01a98>,EVICTION,2004,8,NULL
2004-08-04,217.0,0,0,1,2004-08-04,<built-in method time of Timestamp object at 0x108d01b10>,EVICTION,2004,8,NULL
2004-08-04,155.0,0,0,1,2004-08-04,<built-in method time of Timestamp object at 0x108d01b88>,EVICTION,2004,8,NULL
2004-08-04,122.01,0,0,1,2004-08-04,<built-in method time of Timestamp object at 0x108d01c00>,EVICTION,2004,8,NULL
2004-08-04,124.01,0,0,1,2004-08-04,<built-in method time of Timestamp object at 0x108d01c78>,EVICTION,2004,8,NULL
2004-08-04,301.02,0,0,1,2004-08-04,<built-in method time of Timestamp object at 0x108d01cf0>,EVICTION,2004,8,NULL
2004-08-04,157.0,0,0,1,2004-08-04,<built-in method time of Timestamp object at 0x108d01d68>,EVICTION,2004,8,NULL
2004-08-05,130.0,0,0,1,2004-08-05,<built-in method time of Timestamp object at 0x108d01de0>,EVICTION,2004,8,NULL
2004-08-05,614.0,0,0,1,2004-08-05,<built-in method time of Timestamp object at 0x108d01e58>,EVICTION,2004,8,NULL
2004-08-05,177.0,0,0,1,2004-08-05,<built-in method time of Timestamp object at 0x108d01ed0>,EVICTION,2004,8,NULL
2004-08-06,227.02,0,0,1,2004-08-06,<built-in method time of Timestamp object at 0x108d01f48>,EVICTION,2004,8,NULL
2004-08-06,309.0,0,0,1,2004-08-06,<built-in method time of Timestamp object at 0x108cff048>,EVICTION,2004,8,NULL
2004-08-06,451.0,0,0,1,2004-08-06,<built-in method time of Timestamp object at 0x108cff0c0>,EVICTION,2004,8,NULL
2004-08-06,257.01,0,0,1,2004-08-06,<built-in method time of Timestamp object at 0x108cff138>,EVICTION,2004,8,NULL
2004-08-06,210.0,0,0,1,2004-08-06,<built-in method time of Timestamp object at 0x108cff1b0>,EVICTION,2004,8,NULL
2004-08-09,119.01,0,0,1,2004-08-09,<built-in method time of Timestamp object at 0x108cff228>,EVICTION,2004,8,NULL
2004-08-10,111.0,0,0,1,2004-08-10,<built-in method time of Timestamp object at 0x108cff2a0>,EVICTION,2004,8,NULL
2004-08-11,165.0,0,0,1,2004-08-11,<built-in method time of Timestamp object at 0x108cff318>,EVICTION,2004,8,NULL
2004-08-11,124.02,1,0,1,2004-08-11,<built-in method time of Timestamp object at 0x108cff390>,EVICTION,2004,8,NULL
2004-08-11,204.02,0,0,1,2004-08-11,<built-in method time of Timestamp object at 0x108cff408>,EVICTION,2004,8,NULL
2004-08-11,170.0,0,0,1,2004-08-11,<built-in method time of Timestamp object at 0x108cff480>,EVICTION,2004,8,NULL
2004-08-12,130.0,0,0,1,2004-08-12,<built-in method time of Timestamp object at 0x108cff4f8>,EVICTION,2004,8,NULL
2004-08-12,130.0,0,0,1,2004-08-12,<built-in method time of Timestamp object at 0x108cff570>,EVICTION,2004,8,NULL
2004-08-12,477.02,0,0,1,2004-08-12,<built-in method time of Timestamp object at 0x108cff5e8>,EVICTION,2004,8,NULL
2004-08-12,130.0,0,0,1,2004-08-12,<built-in method time of Timestamp object at 0x108cff660>,EVICTION,2004,8,NULL
2004-08-13,204.02,1,0,1,2004-08-13,<built-in method time of Timestamp object at 0x108cff6d8>,EVICTION,2004,8,NULL
2004-08-13,170.0,0,0,1,2004-08-13,<built-in method time of Timestamp object at 0x108cff750>,EVICTION,2004,8,NULL
2004-08-13,253.0,1,0,1,2004-08-13,<built-in method time of Timestamp object at 0x108cff7c8>,EVICTION,2004,8,NULL
2004-08-13,168.01,0,0,1,2004-08-13,<built-in method time of Timestamp object at 0x108cff840>,EVICTION,2004,8,NULL
2004-08-16,125.02,0,0,1,2004-08-16,<built-in method time of Timestamp object at 0x108cff8b8>,EVICTION,2004,8,NULL
2004-08-16,158.02,0,0,1,2004-08-16,<built-in method time of Timestamp object at 0x108cff930>,EVICTION,2004,8,NULL
2004-08-16,170.0,0,0,1,2004-08-16,<built-in method time of Timestamp object at 0x108cff9a8>,EVICTION,2004,8,NULL
2004-08-16,208.0,0,0,1,2004-08-16,<built-in method time of Timestamp object at 0x108cffa20>,EVICTION,2004,8,NULL
2004-08-16,301.02,0,0,1,2004-08-16,<built-in method time of Timestamp object at 0x108cffa98>,EVICTION,2004,8,NULL
2004-08-16,301.02,0,0,1,2004-08-16,<built-in method time of Timestamp object at 0x108cffb10>,EVICTION,2004,8,NULL
2004-08-17,206.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cffb88>,EVICTION,2004,8,NULL
2004-08-17,206.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cffc00>,EVICTION,2004,8,NULL
2004-08-17,260.03,1,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cffc78>,EVICTION,2004,8,NULL
2004-08-17,478.01,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cffcf0>,EVICTION,2004,8,NULL
2004-08-17,206.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cffd68>,EVICTION,2004,8,NULL
2004-08-17,112.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cffde0>,EVICTION,2004,8,NULL
2004-08-17,112.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cffe58>,EVICTION,2004,8,NULL
2004-08-17,128.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cffed0>,EVICTION,2004,8,NULL
2004-08-17,128.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cfff48>,EVICTION,2004,8,NULL
2004-08-17,112.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cf3048>,EVICTION,2004,8,NULL
2004-08-17,112.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cf30c0>,EVICTION,2004,8,NULL
2004-08-17,112.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cf3138>,EVICTION,2004,8,NULL
2004-08-17,112.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cf31b0>,EVICTION,2004,8,NULL
2004-08-17,108.0,0,0,1,2004-08-17,<built-in method time of Timestamp object at 0x108cf3228>,EVICTION,2004,8,NULL
2004-08-18,263.03,1,0,1,2004-08-18,<built-in method time of Timestamp object at 0x108cf32a0>,EVICTION,2004,8,NULL
2004-08-18,232.0,1,0,1,2004-08-18,<built-in method time of Timestamp object at 0x108cf3318>,EVICTION,2004,8,NULL
2004-08-18,229.03,0,0,1,2004-08-18,<built-in method time of Timestamp object at 0x108cf3390>,EVICTION,2004,8,NULL
2004-08-18,103.0,0,0,1,2004-08-18,<built-in method time of Timestamp object at 0x108cf3408>,EVICTION,2004,8,NULL
2004-08-19,228.02,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf3480>,EVICTION,2004,8,NULL
2004-08-19,170.0,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf34f8>,EVICTION,2004,8,NULL
2004-08-19,108.0,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf3570>,EVICTION,2004,8,NULL
2004-08-19,131.01,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf35e8>,EVICTION,2004,8,NULL
2004-08-19,427.0,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf3660>,EVICTION,2004,8,NULL
2004-08-19,427.0,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf36d8>,EVICTION,2004,8,NULL
2004-08-19,228.02,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf3750>,EVICTION,2004,8,NULL
2004-08-19,201.0,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf37c8>,EVICTION,2004,8,NULL
2004-08-19,228.02,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf3840>,EVICTION,2004,8,NULL
2004-08-19,169.0,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf38b8>,EVICTION,2004,8,NULL
2004-08-19,251.0,0,0,1,2004-08-19,<built-in method time of Timestamp object at 0x108cf3930>,EVICTION,2004,8,NULL
2004-08-20,166.0,0,0,1,2004-08-20,<built-in method time of Timestamp object at 0x108cf39a8>,EVICTION,2004,8,NULL
2004-08-20,214.0,0,0,1,2004-08-20,<built-in method time of Timestamp object at 0x108cf3a20>,EVICTION,2004,8,NULL
2004-08-23,605.02,0,0,1,2004-08-23,<built-in method time of Timestamp object at 0x108cf3a98>,EVICTION,2004,8,NULL
2004-08-23,257.01,1,0,1,2004-08-23,<built-in method time of Timestamp object at 0x108cf3b10>,EVICTION,2004,8,NULL
2004-08-23,309.0,0,0,1,2004-08-23,<built-in method time of Timestamp object at 0x108cf3b88>,EVICTION,2004,8,NULL
2004-08-23,164.0,0,0,1,2004-08-23,<built-in method time of Timestamp object at 0x108cf3c00>,EVICTION,2004,8,NULL
2004-08-23,207.0,0,0,1,2004-08-23,<built-in method time of Timestamp object at 0x108cf3c78>,EVICTION,2004,8,NULL
2004-08-23,129.02,0,0,1,2004-08-23,<built-in method time of Timestamp object at 0x108cf3cf0>,EVICTION,2004,8,NULL
2004-08-24,125.02,0,0,1,2004-08-24,<built-in method time of Timestamp object at 0x108cf3d68>,EVICTION,2004,8,NULL
2004-08-24,302.01,0,0,1,2004-08-24,<built-in method time of Timestamp object at 0x108cf3de0>,EVICTION,2004,8,NULL
2004-08-24,207.0,0,0,1,2004-08-24,<built-in method time of Timestamp object at 0x108cf3e58>,EVICTION,2004,8,NULL
2004-08-24,130.0,0,0,1,2004-08-24,<built-in method time of Timestamp object at 0x108cf3ed0>,EVICTION,2004,8,NULL
2004-08-24,202.0,0,0,1,2004-08-24,<built-in method time of Timestamp object at 0x108cf3f48>,EVICTION,2004,8,NULL
2004-08-25,328.02,0,0,1,2004-08-25,<built-in method time of Timestamp object at 0x108cf1048>,EVICTION,2004,8,NULL
2004-08-25,206.0,0,0,1,2004-08-25,<built-in method time of Timestamp object at 0x108cf10c0>,EVICTION,2004,8,NULL
2004-08-25,263.02,0,0,1,2004-08-25,<built-in method time of Timestamp object at 0x108cf1138>,EVICTION,2004,8,NULL
2004-08-25,256.0,1,0,1,2004-08-25,<built-in method time of Timestamp object at 0x108cf11b0>,EVICTION,2004,8,NULL
2004-08-26,229.03,1,0,1,2004-08-26,<built-in method time of Timestamp object at 0x108cf1228>,EVICTION,2004,8,NULL
2004-08-26,210.0,0,0,1,2004-08-26,<built-in method time of Timestamp object at 0x108cf12a0>,EVICTION,2004,8,NULL
2004-08-26,112.0,0,0,1,2004-08-26,<built-in method time of Timestamp object at 0x108cf1318>,EVICTION,2004,8,NULL
2004-08-26,176.01,0,0,1,2004-08-26,<built-in method time of Timestamp object at 0x108cf1390>,EVICTION,2004,8,NULL
2004-08-27,302.01,0,0,1,2004-08-27,<built-in method time of Timestamp object at 0x108cf1408>,EVICTION,2004,8,NULL
2004-08-27,214.0,0,0,1,2004-08-27,<built-in method time of Timestamp object at 0x108cf1480>,EVICTION,2004,8,NULL
2004-08-27,477.01,0,0,1,2004-08-27,<built-in method time of Timestamp object at 0x108cf14f8>,EVICTION,2004,8,NULL
2004-08-27,164.0,0,0,1,2004-08-27,<built-in method time of Timestamp object at 0x108cf1570>,EVICTION,2004,8,NULL
2004-08-30,477.02,0,0,1,2004-08-30,<built-in method time of Timestamp object at 0x108cf15e8>,EVICTION,2004,8,NULL
2004-08-30,401.0,0,0,1,2004-08-30,<built-in method time of Timestamp object at 0x108cf1660>,EVICTION,2004,8,NULL
2004-08-30,477.02,0,0,1,2004-08-30,<built-in method time of Timestamp object at 0x108cf16d8>,EVICTION,2004,8,NULL
2004-08-30,477.02,0,0,1,2004-08-30,<built-in method time of Timestamp object at 0x108cf1750>,EVICTION,2004,8,NULL
2004-08-30,478.01,0,0,1,2004-08-30,<built-in method time of Timestamp object at 0x108cf17c8>,EVICTION,2004,8,NULL
2004-08-30,478.02,0,0,1,2004-08-30,<built-in method time of Timestamp object at 0x108cf1840>,EVICTION,2004,8,NULL
2004-08-30,165.0,0,0,1,2004-08-30,<built-in method time of Timestamp object at 0x108cf18b8>,EVICTION,2004,8,NULL
2004-08-30,477.02,0,0,1,2004-08-30,<built-in method time of Timestamp object at 0x108cf1930>,EVICTION,2004,8,NULL
2004-08-30,214.0,0,0,1,2004-08-30,<built-in method time of Timestamp object at 0x108cf19a8>,EVICTION,2004,8,NULL
2004-08-31,401.0,0,0,1,2004-08-31,<built-in method time of Timestamp object at 0x108cf1a20>,EVICTION,2004,8,NULL
2004-08-31,161.0,0,0,1,2004-08-31,<built-in method time of Timestamp object at 0x108cf1a98>,EVICTION,2004,8,NULL
2004-09-01,106.0,0,0,1,2004-09-01,<built-in method time of Timestamp object at 0x108cf1b10>,EVICTION,2004,9,NULL
2004-09-01,230.03,0,0,1,2004-09-01,<built-in method time of Timestamp object at 0x108cf1b88>,EVICTION,2004,9,NULL
2004-09-01,126.02,0,0,1,2004-09-01,<built-in method time of Timestamp object at 0x108cf1c00>,EVICTION,2004,9,NULL
2004-09-01,126.02,0,0,1,2004-09-01,<built-in method time of Timestamp object at 0x108cf1c78>,EVICTION,2004,9,NULL
2004-09-02,228.03,0,0,1,2004-09-02,<built-in method time of Timestamp object at 0x108cf1cf0>,EVICTION,2004,9,NULL
2004-09-03,207.0,0,0,1,2004-09-03,<built-in method time of Timestamp object at 0x108cf1d68>,EVICTION,2004,9,NULL
2004-09-03,207.0,0,0,1,2004-09-03,<built-in method time of Timestamp object at 0x108cf1de0>,EVICTION,2004,9,NULL
2004-09-03,351.0,0,0,1,2004-09-03,<built-in method time of Timestamp object at 0x108cf1e58>,EVICTION,2004,9,NULL
2004-09-03,351.0,0,0,1,2004-09-03,<built-in method time of Timestamp object at 0x108cf1ed0>,EVICTION,2004,9,NULL
2004-09-03,260.04,1,0,1,2004-09-03,<built-in method time of Timestamp object at 0x108cf1f48>,EVICTION,2004,9,NULL
2004-09-03,452.0,0,0,1,2004-09-03,<built-in method time of Timestamp object at 0x108cef048>,EVICTION,2004,9,NULL
2004-09-03,107.0,0,0,1,2004-09-03,<built-in method time of Timestamp object at 0x108cef0c0>,EVICTION,2004,9,NULL
2004-09-03,207.0,0,0,1,2004-09-03,<built-in method time of Timestamp object at 0x108cef138>,EVICTION,2004,9,NULL
2004-09-03,610.0,0,0,1,2004-09-03,<built-in method time of Timestamp object at 0x108cef1b0>,EVICTION,2004,9,NULL
2004-09-03,107.0,0,0,1,2004-09-03,<built-in method time of Timestamp object at 0x108cef228>,EVICTION,2004,9,NULL
2004-09-07,178.02,0,0,1,2004-09-07,<built-in method time of Timestamp object at 0x108cef2a0>,EVICTION,2004,9,NULL
2004-09-07,308.0,0,0,1,2004-09-07,<built-in method time of Timestamp object at 0x108cef318>,EVICTION,2004,9,NULL
2004-09-07,210.0,0,1,1,2004-09-07,<built-in method time of Timestamp object at 0x108cef390>,EVICTION,2004,9,NULL
2004-09-08,329.01,0,0,1,2004-09-08,<built-in method time of Timestamp object at 0x108cef408>,EVICTION,2004,9,NULL
2004-09-08,102.0,0,0,1,2004-09-08,<built-in method time of Timestamp object at 0x108cef480>,EVICTION,2004,9,NULL
2004-09-08,329.01,0,0,1,2004-09-08,<built-in method time of Timestamp object at 0x108cef4f8>,EVICTION,2004,9,NULL
2004-09-08,165.0,0,0,1,2004-09-08,<built-in method time of Timestamp object at 0x108cef570>,EVICTION,2004,9,NULL
2004-09-09,128.0,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cef5e8>,EVICTION,2004,9,NULL
2004-09-09,228.02,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cef660>,EVICTION,2004,9,NULL
2004-09-09,228.02,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cef6d8>,EVICTION,2004,9,NULL
2004-09-09,228.02,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cef750>,EVICTION,2004,9,NULL
2004-09-09,228.02,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cef7c8>,EVICTION,2004,9,NULL
2004-09-09,612.0,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cef840>,EVICTION,2004,9,NULL
2004-09-09,252.0,1,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cef8b8>,EVICTION,2004,9,NULL
2004-09-09,123.01,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cef930>,EVICTION,2004,9,NULL
2004-09-09,128.0,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cef9a8>,EVICTION,2004,9,NULL
2004-09-09,128.0,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cefa20>,EVICTION,2004,9,NULL
2004-09-09,123.01,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cefa98>,EVICTION,2004,9,NULL
2004-09-09,123.01,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cefb10>,EVICTION,2004,9,NULL
2004-09-09,605.02,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cefb88>,EVICTION,2004,9,NULL
2004-09-09,121.0,0,0,1,2004-09-09,<built-in method time of Timestamp object at 0x108cefc00>,EVICTION,2004,9,NULL
2004-09-10,107.0,0,0,1,2004-09-10,<built-in method time of Timestamp object at 0x108cefc78>,EVICTION,2004,9,NULL
2004-09-10,107.0,0,0,1,2004-09-10,<built-in method time of Timestamp object at 0x108cefcf0>,EVICTION,2004,9,NULL
2004-09-10,107.0,0,0,1,2004-09-10,<built-in method time of Timestamp object at 0x108cefd68>,EVICTION,2004,9,NULL
2004-09-10,107.0,0,0,1,2004-09-10,<built-in method time of Timestamp object at 0x108cefde0>,EVICTION,2004,9,NULL
2004-09-10,107.0,0,0,1,2004-09-10,<built-in method time of Timestamp object at 0x108cefe58>,EVICTION,2004,9,NULL
2004-09-10,107.0,0,0,1,2004-09-10,<built-in method time of Timestamp object at 0x108cefed0>,EVICTION,2004,9,NULL
2004-09-10,260.01,0,0,1,2004-09-10,<built-in method time of Timestamp object at 0x108ceff48>,EVICTION,2004,9,NULL
2004-09-10,303.01,0,0,1,2004-09-10,<built-in method time of Timestamp object at 0x108cf0048>,EVICTION,2004,9,NULL
2004-09-13,260.03,0,0,1,2004-09-13,<built-in method time of Timestamp object at 0x108cf00c0>,EVICTION,2004,9,NULL
2004-09-13,214.0,0,1,1,2004-09-13,<built-in method time of Timestamp object at 0x108cf0138>,EVICTION,2004,9,NULL
2004-09-13,107.0,0,0,1,2004-09-13,<built-in method time of Timestamp object at 0x108cf01b0>,EVICTION,2004,9,NULL
2004-09-13,214.0,0,0,1,2004-09-13,<built-in method time of Timestamp object at 0x108cf0228>,EVICTION,2004,9,NULL
2004-09-13,214.0,0,0,1,2004-09-13,<built-in method time of Timestamp object at 0x108cf02a0>,EVICTION,2004,9,NULL
2004-09-13,332.03,1,0,1,2004-09-13,<built-in method time of Timestamp object at 0x108cf0318>,EVICTION,2004,9,NULL
2004-09-14,427.0,0,0,1,2004-09-14,<built-in method time of Timestamp object at 0x108cf0390>,EVICTION,2004,9,NULL
2004-09-14,477.01,0,0,1,2004-09-14,<built-in method time of Timestamp object at 0x108cf0408>,EVICTION,2004,9,NULL
2004-09-14,302.01,0,0,1,2004-09-14,<built-in method time of Timestamp object at 0x108cf0480>,EVICTION,2004,9,NULL
2004-09-14,427.0,0,0,1,2004-09-14,<built-in method time of Timestamp object at 0x108cf04f8>,EVICTION,2004,9,NULL
2004-09-14,152.0,0,0,1,2004-09-14,<built-in method time of Timestamp object at 0x108cf0570>,EVICTION,2004,9,NULL
2004-09-15,302.02,0,0,1,2004-09-15,<built-in method time of Timestamp object at 0x108cf05e8>,EVICTION,2004,9,NULL
2004-09-15,451.0,0,0,1,2004-09-15,<built-in method time of Timestamp object at 0x108cf0660>,EVICTION,2004,9,NULL
2004-09-15,451.0,0,0,1,2004-09-15,<built-in method time of Timestamp object at 0x108cf06d8>,EVICTION,2004,9,NULL
2004-09-15,427.0,0,0,1,2004-09-15,<built-in method time of Timestamp object at 0x108cf0750>,EVICTION,2004,9,NULL
2004-09-15,303.02,0,0,1,2004-09-15,<built-in method time of Timestamp object at 0x108cf07c8>,EVICTION,2004,9,NULL
2004-09-15,262.0,1,0,1,2004-09-15,<built-in method time of Timestamp object at 0x108cf0840>,EVICTION,2004,9,NULL
2004-09-15,163.0,0,0,1,2004-09-15,<built-in method time of Timestamp object at 0x108cf08b8>,EVICTION,2004,9,NULL
2004-09-16,402.0,0,0,1,2004-09-16,<built-in method time of Timestamp object at 0x108cf0930>,EVICTION,2004,9,NULL
2004-09-16,215.0,0,0,1,2004-09-16,<built-in method time of Timestamp object at 0x108cf09a8>,EVICTION,2004,9,NULL
2004-09-16,178.02,0,0,1,2004-09-16,<built-in method time of Timestamp object at 0x108cf0a20>,EVICTION,2004,9,NULL
2004-09-17,229.03,0,0,1,2004-09-17,<built-in method time of Timestamp object at 0x108cf0a98>,EVICTION,2004,9,NULL
2004-09-20,154.0,0,0,1,2004-09-20,<built-in method time of Timestamp object at 0x108cf0b10>,EVICTION,2004,9,NULL
2004-09-20,205.0,0,0,1,2004-09-20,<built-in method time of Timestamp object at 0x108cf0b88>,EVICTION,2004,9,NULL
2004-09-20,154.0,0,0,1,2004-09-20,<built-in method time of Timestamp object at 0x108cf0c00>,EVICTION,2004,9,NULL
2004-09-20,252.0,0,0,1,2004-09-20,<built-in method time of Timestamp object at 0x108cf0c78>,EVICTION,2004,9,NULL
2004-09-20,118.0,1,0,1,2004-09-20,<built-in method time of Timestamp object at 0x108cf0cf0>,EVICTION,2004,9,NULL
2004-09-21,204.02,0,0,1,2004-09-21,<built-in method time of Timestamp object at 0x108cf0d68>,EVICTION,2004,9,NULL
2004-09-21,111.0,1,0,1,2004-09-21,<built-in method time of Timestamp object at 0x108cf0de0>,EVICTION,2004,9,NULL
2004-09-21,211.0,0,0,1,2004-09-21,<built-in method time of Timestamp object at 0x108cf0e58>,EVICTION,2004,9,NULL
2004-09-21,313.02,0,0,1,2004-09-21,<built-in method time of Timestamp object at 0x108cf0ed0>,EVICTION,2004,9,NULL
2004-09-21,211.0,0,0,1,2004-09-21,<built-in method time of Timestamp object at 0x108cf0f48>,EVICTION,2004,9,NULL
2004-09-21,326.02,0,0,1,2004-09-21,<built-in method time of Timestamp object at 0x108cee048>,EVICTION,2004,9,NULL
2004-09-21,204.02,0,0,1,2004-09-21,<built-in method time of Timestamp object at 0x108cee0c0>,EVICTION,2004,9,NULL
2004-09-21,204.02,0,0,1,2004-09-21,<built-in method time of Timestamp object at 0x108cee138>,EVICTION,2004,9,NULL
2004-09-21,204.02,0,0,1,2004-09-21,<built-in method time of Timestamp object at 0x108cee1b0>,EVICTION,2004,9,NULL
2004-09-22,122.02,0,0,1,2004-09-22,<built-in method time of Timestamp object at 0x108cee228>,EVICTION,2004,9,NULL
2004-09-22,166.0,0,0,1,2004-09-22,<built-in method time of Timestamp object at 0x108cee2a0>,EVICTION,2004,9,NULL
2004-09-23,104.0,0,0,1,2004-09-23,<built-in method time of Timestamp object at 0x108cee318>,EVICTION,2004,9,NULL
2004-09-23,104.0,0,0,1,2004-09-23,<built-in method time of Timestamp object at 0x108cee390>,EVICTION,2004,9,NULL
2004-09-23,104.0,0,0,1,2004-09-23,<built-in method time of Timestamp object at 0x108cee408>,EVICTION,2004,9,NULL
2004-09-23,203.0,0,0,1,2004-09-23,<built-in method time of Timestamp object at 0x108cee480>,EVICTION,2004,9,NULL
2004-09-23,203.0,0,0,1,2004-09-23,<built-in method time of Timestamp object at 0x108cee4f8>,EVICTION,2004,9,NULL
2004-09-23,211.0,0,0,1,2004-09-23,<built-in method time of Timestamp object at 0x108cee570>,EVICTION,2004,9,NULL
2004-09-23,124.01,0,0,1,2004-09-23,<built-in method time of Timestamp object at 0x108cee5e8>,EVICTION,2004,9,NULL
2004-09-23,213.0,0,0,1,2004-09-23,<built-in method time of Timestamp object at 0x108cee660>,EVICTION,2004,9,NULL
2004-09-24,302.02,0,0,1,2004-09-24,<built-in method time of Timestamp object at 0x108cee6d8>,EVICTION,2004,9,NULL
2004-09-24,158.01,0,0,1,2004-09-24,<built-in method time of Timestamp object at 0x108cee750>,EVICTION,2004,9,NULL
2004-09-24,314.0,0,0,1,2004-09-24,<built-in method time of Timestamp object at 0x108cee7c8>,EVICTION,2004,9,NULL
2004-09-24,302.02,0,0,1,2004-09-24,<built-in method time of Timestamp object at 0x108cee840>,EVICTION,2004,9,NULL
2004-09-24,302.02,0,0,1,2004-09-24,<built-in method time of Timestamp object at 0x108cee8b8>,EVICTION,2004,9,NULL
2004-09-24,207.0,0,0,1,2004-09-24,<built-in method time of Timestamp object at 0x108cee930>,EVICTION,2004,9,NULL
2004-09-24,111.0,0,0,1,2004-09-24,<built-in method time of Timestamp object at 0x108cee9a8>,EVICTION,2004,9,NULL
2004-09-24,302.02,0,0,1,2004-09-24,<built-in method time of Timestamp object at 0x108ceea20>,EVICTION,2004,9,NULL
2004-09-27,314.0,0,0,1,2004-09-27,<built-in method time of Timestamp object at 0x108ceea98>,EVICTION,2004,9,NULL
2004-09-27,128.0,0,0,1,2004-09-27,<built-in method time of Timestamp object at 0x108ceeb10>,EVICTION,2004,9,NULL
2004-09-27,210.0,0,0,1,2004-09-27,<built-in method time of Timestamp object at 0x108ceeb88>,EVICTION,2004,9,NULL
2004-09-28,208.0,0,0,1,2004-09-28,<built-in method time of Timestamp object at 0x108ceec00>,EVICTION,2004,9,NULL
2004-09-28,157.0,0,0,1,2004-09-28,<built-in method time of Timestamp object at 0x108ceec78>,EVICTION,2004,9,NULL
2004-09-28,209.0,0,0,1,2004-09-28,<built-in method time of Timestamp object at 0x108ceecf0>,EVICTION,2004,9,NULL
2004-09-28,208.0,0,0,1,2004-09-28,<built-in method time of Timestamp object at 0x108ceed68>,EVICTION,2004,9,NULL
2004-09-28,207.0,0,0,1,2004-09-28,<built-in method time of Timestamp object at 0x108ceede0>,EVICTION,2004,9,NULL
2004-09-28,229.01,0,0,1,2004-09-28,<built-in method time of Timestamp object at 0x108ceee58>,EVICTION,2004,9,NULL
2004-09-28,207.0,0,0,1,2004-09-28,<built-in method time of Timestamp object at 0x108ceeed0>,EVICTION,2004,9,NULL
2004-09-29,125.02,0,0,1,2004-09-29,<built-in method time of Timestamp object at 0x108ceef48>,EVICTION,2004,9,NULL
2004-09-29,310.0,0,0,1,2004-09-29,<built-in method time of Timestamp object at 0x108ced048>,EVICTION,2004,9,NULL
2004-09-29,125.02,0,0,1,2004-09-29,<built-in method time of Timestamp object at 0x108ced0c0>,EVICTION,2004,9,NULL
2004-09-30,205.0,0,0,1,2004-09-30,<built-in method time of Timestamp object at 0x108ced138>,EVICTION,2004,9,NULL
2004-09-30,203.0,0,0,1,2004-09-30,<built-in method time of Timestamp object at 0x108ced1b0>,EVICTION,2004,9,NULL
2004-09-30,228.01,0,0,1,2004-09-30,<built-in method time of Timestamp object at 0x108ced228>,EVICTION,2004,9,NULL
2004-09-30,102.0,0,0,1,2004-09-30,<built-in method time of Timestamp object at 0x108ced2a0>,EVICTION,2004,9,NULL
2004-09-30,302.02,0,0,1,2004-09-30,<built-in method time of Timestamp object at 0x108ced318>,EVICTION,2004,9,NULL
2004-10-01,252.0,0,0,1,2004-10-01,<built-in method time of Timestamp object at 0x108ced390>,EVICTION,2004,10,NULL
2004-10-01,229.01,0,0,1,2004-10-01,<built-in method time of Timestamp object at 0x108ced408>,EVICTION,2004,10,NULL
2004-10-01,313.01,1,0,1,2004-10-01,<built-in method time of Timestamp object at 0x108ced480>,EVICTION,2004,10,NULL
